시설물라벨명칭,시설물종류명,시설물용도분류명,시설물 수,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C141034_공항동 36-44(고정1) (9시 공항대로8길 24-3 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C241037_우장산동(화곡동) 77-5(고정1) 우현로방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C241037_우장산동(화곡동) 77-5(고정2) 화곡로43가길 75방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C141035_공항동 60-142(고정2) (2시 송정로연결),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231021_염창동 276(고정1)가람온누리약국방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-06 12:31,,,,,
C251085_화곡1동 927-7(고정1) 지석 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291040_화곡6동 42-53(고정2) 까치산로 18라길 5-54 강서 타워 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281034_화곡4동 827-9(고정2) 화곡 청소년수련관 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C231021_염창동 276(고정2)염창교회방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-06 12:31,,,,,
C231020_염창동 57(고정1)신동아아파트1동방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-29 0:31,,,,,
C141035_공항동 60-142(고정1) (6시 흰돌주택),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C191021_발산1동(내발산동) 711-1(고정1) (8시 발산초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C301038_화곡8동 887-11(고정2) 삼익 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-17 0:31,,,,,
C291030_화곡6동 984-9(고정1) 화곡로 대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C291035_화곡6동 42-79(고정2)  까치산로 18라길 10-3 승석힐타운 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C151020_등촌동645-11(어울림프라자1) (10시 코오롱오투빌 301동 앞),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281025_화곡4동 470-10(고정1) 진흥아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C191018_발산1동(내발산동) 696-11(고정1) (3시 태일아파트),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251069_화곡1동 359-40(고정1) 월정로28가길 19-20방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-12-22 0:31,,,,,
C141032_공항동 679-2(고정1) (12시 방화대로5라길24방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201034_방화1동 184-19(고정1) (11시 방화대로34길 34방향 막힌길),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231018_염창동 240-51(고정1)염창금호아파트방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-22 0:31,,,,,
C241036_우장산동(화곡동) 1054(고정1) 강서로34길 17방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C201035_방화1동 201-1(고정2) (12시 마곡 한솔 솔파크아파트),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C131002_가양3동 1482(가양역4번출구)(고정1) (7시 가양역4번출구),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-07-30 0:31,,,,,
C281030_화곡4동 821-20(고정1) 능골 어린이공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C241036_우장산동(화곡동) 1054(고정2) 강서로36길 15방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C291033_화곡6동 1096-17(고정2) 우장산로 15길 11 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C281029_화곡4동 824-3(고정2) 종달새 공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281031_화곡4동 504-68(고정2) 봉제산 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251082_화곡1동 367-153(고정2) 진민 그린 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291035_화곡6동 42-79(고정1) 까치산로 18라길 35 롯데빌라 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251072_화곡1동 352-37(고정1) 가로공원로 73가길 67-24 우성하이츠 빌라 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C131002_가양3동 1482(가양역4번출구)(고정3) (1시 올림픽대로),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-07-30 0:31,,,,,
C141033_공항동 14-101(고정2) (9시 공항동 14-70 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281030_화곡4동 821-20(고정2) 곰달래로49가길 10 광명하이츠 6차 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C291033_화곡6동 1096-17(고정3) 화곡로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291032_화곡6동 960-4(고정3) 까치산로 20길 24 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C131002_가양3동 1482(가양역4번출구)(고정2) (4시 경서중학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-07-30 0:31,,,,,
"C281025_화곡4동 470-10(고정2) 명지아파트, 능골공원 방향",CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C281027_화곡4동 464-6(고정2) 예다움 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C241034_우장산동(내발산동) 651-6(고정1)내발산동문화센터방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C251077_화곡1동 354-120(고정1) 복지아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251079_화곡1동 1088-2(고정1) 화곡 보람 더하임 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201036_방화1동 189-22(고정2) (8시 도레미어린이공원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201033_방화1동 251-16(고정2) (9시 방화1동 249-10 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251070_화곡1동 349-1(고정2) 강서로방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-12-22 0:31,,,,,
C291038_화곡6동 1101(고정2) 화곡로 59길 51 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201037_방화1동 266-33(고정2) (2시-5시 양천로24길 연결),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291038_화곡6동 1101(고정1) 화곡로 59길 25 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291038_화곡6동 1101(고정3) 화곡로 59길 37-20 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C141037_공항동 675-10(고정2) (6시 송정중학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291041_화곡6동 991-1(고정1) 화곡로 53나길 14 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281027_화곡4동 464-6(고정1) 곰달래로49길 56 GS25편의점 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C231017_염창동 264-18(고정2)이수공원방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-22 0:31,,,,,
C291036_화곡6동 959-21(고정1)  까치산로 24길 13 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291030_화곡6동 984-9(고정2) 우장초교 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C141037_공항동 675-10(고정1) (12시 공항동 663 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201036_방화1동 189-22(고정1) (2시 삼성아파트),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251070_화곡1동 349-1(고정3) 화원중학교방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-12-22 0:31,,,,,
C291032_화곡6동 960-4(고정2) 까치산로 20가길 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231017_염창동 264-18(고정1)삼성한아름아파트방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-22 0:31,,,,,
C231019_염창동 241-33(고정1)양천로방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-29 0:31,,,,,
C141034_공항동 36-44(고정2) (12시 공항동 34-71 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291033_화곡6동 1096-17(고정1) 강서 그랜드 아이파크 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291032_화곡6동 960-4(고정1) 교남학교 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251082_화곡1동 367-153(고정1) 가로공원로 88길 38 신세계맨션 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251070_화곡1동 349-1(고정1) 강서로17길 36방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-12-22 0:31,,,,,
C291031_화곡6동 962-18(고정2) 까치산로 18길 25-8 청우파크빌 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C151020_등촌동645-11(어울림프라자2) (7시 백석초교 정문),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231022_염창동 산32-9(고정2)염창길훈아파트101동방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-06 12:31,,,,,
C141036_공항동 40-8(고정1) (11시 공항동 41-82 방향),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C191022_발산1동(내발산동) 687-13(고정1) (2시 발음공원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
(철거됨)C251071_화곡1동 366-98(고정3),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-03-06 10:57,,,,,
C251071_화곡1동 366-98(고정2) 까치어린이공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C281031_화곡4동 504-68(고정1) 성경빌라트(등촌로13마길 17-7)방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C301033_화곡8동 392-23(고정2) 곰달래로 27길 48 나래쉐르빌 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231019_염창동 241-33(고정2)염창동강변메르디앙방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-29 0:31,,,,,
C281029_화곡4동 824-3(고정1) 등촌로13다길 39 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251083_화곡1동 1085-25(고정1) 신월초교 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C201033_방화1동 251-16(고정1) (3시 방화대로방향 막힌길),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C301033_화곡8동 392-23(고정1) 곰달래로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C191019_발산1동(내발산동) 689-8(고정1) (11시 수명산파크1단지),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201037_방화1동 266-33(고정1) (9시-11시 양천로24가길 연결),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291041_화곡6동 991-1(고정2) 화곡로 53길 36-6 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C201035_방화1동 201-1(고정1) (5시 마곡중앙5로 연결),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231022_염창동 산32-9(고정1)강변한솔파크106동방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-06 12:31,,,,,
C251085_화곡1동 927-7(고정3) 한양아이클래스빌딩 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C281028_화곡4동 773-1(고정2) 등촌로13길 24 벧엘순복음 교회 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C291031_화곡6동 962-18(고정1) 까치산로20길 29 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251079_화곡1동 1088-2(고정2) 가로공원로 대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251083_화곡1동 1085-25(고정2) 화곡로 24길 40-25 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251071_화곡1동 366-98(고정1)좌측길은 가로공원로 대로 방향 우측길은 중앙화곡하이츠 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C161002(A1023)_등촌2동 365-105,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-03-06 10:57,,,,,
C281004(A1100)_화곡4동 790-6,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-03-06 10:57,,,,,
C271002(A1088)_화곡3동 1016-34,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-03-06 10:57,,,,,
C251073_화곡1동 373-19(고정3) 월정로 30가길 16-9 경인빌라 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251081_화곡1동 934-47(고정3) 화곡 보람더하임 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251075_화곡1동 911-3(고정1) 국회대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251081_화곡1동 934-47(고정4) 국회대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C291037_화곡6동 1102-9(고정1) 우장산 롯데캐슬 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C231021_염창동 276(고정3)등촌역방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-06 12:31,,,,,
C251073_화곡1동 373-19(고정1)우리은행 화곡동지점 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251085_화곡1동 927-7(고정2) 화곡 더하임 보람아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251073_화곡1동 373-19(고정2)월정초교 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C191020_발산1동(내발산동) 722-1(고정2) (11시 발산초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C191020_발산1동(내발산동) 722-1(고정1) (5시 태승훼미리아파트5차),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281026_화곡4동 504-12(고정2) 등촌로13나길 18 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C241035_우장산동(화곡동) 1159(고정1)우장산동주민센터방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-11-25 0:31,,,,,
C251074_화곡1동 923-3(고정3) 웰라이빌 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281034_화곡4동 827-9(고정3) 광명하이츠 27차 (등촌로5가길 46)방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C291037_화곡6동 1102-9(고정3) 화곡로 59길 37-19 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281034_화곡4동 827-9(고정1) 등촌로5가길 27 광천쉐르빌 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251080_화곡1동 343-30(고정1) 천사어린이집 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C251078_화곡1동 368-52(고정2) 가로공원로 대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251078_화곡1동 368-52(고정1) 월정로 32길 68 화곡7-1 공영주차장 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C191005(A1039)_발산1동 710-56(고정3) (12시 명덕중.고등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281033_화곡4동 795-5(고정3) 등촌로3길 37 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C251047(A9020)_화곡동 362-169 화곡시장(보조2) 가로공원로80길 71방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-12-14 12:31,,,,,
C191005(A1039)_발산1동 710-56(고정2) (3시 청솔파인힐아파트),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C211045_방화2동 564-27(고정1)금낭화로11길3-13방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C301036_화곡8동 153-20(고정1) 안골 어린이공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-17 0:31,,,,,
C261027_화곡2동 885-1(고정2) 삼성 아파트  방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C301035_화곡8동 332-42 (고정1) 초록마을로 157-20 경원그린빌라 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C261025_화곡2동 875-8(고정2) 강서로 대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C261028_화곡2동 845-17(고정1) 국회대로 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-10-15 14:43,,,,,
C261027_화곡2동 885-1(고정1) 은창 아파트  방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C211046_방화2동 648-57(고정1)방화2경로당방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C211048_방화2동 596-10(고정1)장재민정형외과의원방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C211043_방화2동(개화동)463-42(고정1)개화동로13길13방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C211041_방화2동 648-30(고정2)민들레공원방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C281035_화곡4동 775-11(고정1) 남부시장 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
C261028_화곡2동 845-17(고정3) 곰달래 아파트  방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-26 0:31,2019-08-14 18:07,,,,,
